"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"experimental",8,20,"ld","upper","peags","nw","nw","h","h",1,0.525667467736639,NA,NA,NA
"experimental",8,21,"ld","upper","anemic","w","w","g","g",1,0.62447304232046,NA,NA,NA
"experimental",8,22,"ld","upper","century","w","w","g","g",1,0.564864362240769,NA,NA,NA
"experimental",8,23,"ld","upper","breiled","nw","nw","h","h",1,0.612890405929647,NA,NA,NA
"experimental",8,24,"ld","upper","ameld","nw","nw","h","h",1,0.610902413609438,NA,NA,NA
"experimental",8,25,"ld","upper","sludding","nw","nw","h","h",1,0.744991683051921,NA,NA,NA
"experimental",8,26,"ld","upper","tibs","nw","nw","h","h",1,0.521566214738414,NA,NA,NA
"experimental",8,27,"ld","upper","standard","w","w","g","h",0,0.506895338185132,NA,NA,NA
"experimental",8,28,"ld","upper","balign","nw","nw","h","h",1,0.741094783414155,NA,NA,NA
"experimental",8,29,"ld","upper","smolvers","nw","nw","h","h",1,0.613781470921822,NA,NA,NA
"experimental",8,30,"ld","upper","ignore","w","w","g","g",1,0.523757654824294,NA,NA,NA
"experimental",9,1,"hd","lower","trake","nw","nw","h","h",1,0.684845707844943,NA,NA,NA
"experimental",9,2,"hd","lower","miteous","nw","nw","h","h",1,0.60829381516669,NA,NA,NA
"experimental",9,3,"hd","lower","scack","nw","nw","h","h",1,0.486293386435136,NA,NA,NA
"experimental",9,4,"hd","lower","seldom","w","w","g","g",1,0.569101448287256,NA,NA,NA
"experimental",9,5,"hd","lower","chining","nw","nw","h","h",1,0.584470204892568,NA,NA,NA
"experimental",9,6,"hd","lower","publish","w","w","g","g",1,0.470911952084862,NA,NA,NA
"experimental",9,7,"hd","lower","oleandur","nw","nw","h","h",1,0.498086413135752,NA,NA,NA
"experimental",9,8,"hd","lower","ounwit","nw","nw","h","h",1,0.564768977230415,NA,NA,NA
"experimental",9,9,"hd","lower","mandate","w","w","g","g",1,0.516828055493534,NA,NA,NA
"experimental",9,10,"hd","lower","infusion","w","w","g","g",1,0.486896183341742,NA,NA,NA
"experimental",9,11,"hd","lower","hustle","w","w","g","g",1,0.416425687959418,NA,NA,NA
"experimental",9,12,"hd","lower","wienegs","nw","nw","h","h",1,0.510635275277309,NA,NA,NA
