demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,lateQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
20 ",female,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,7,0,7,0,,,,,,garment,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7947081192396581,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,8,0,8,0,,,,,,markot,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,1.9454761806409806,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,9,0,9,0,,,,,,veclors,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,1.7931640178430825,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,10,0,10,0,,,,,,dontrite,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6477777988184243,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,11,0,11,0,,,,,,congraks,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,2.1232971369754523,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,12,0,12,0,,,,,,carnival,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7022530608810484,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,13,0,13,0,,,,,,fabstand,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,3.2720648848917335,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,14,0,14,0,,,,,,triplet,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6908646507654339,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,15,0,15,0,,,,,,culinary,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6131805246695876,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,16,0,16,0,,,,,,happen,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.587181088514626,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,17,0,17,0,,,,,,pripend,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6977402723859996,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,18,0,18,0,,,,,,brother,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7167190795298666,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,19,0,19,0,,,,,,lutton,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6546266037039459,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,20,0,20,0,,,,,,chicken,target,q,lower,,,,,,,1,target,HiDemTar,None,g,0,0.5787014421075583,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,21,0,21,0,,,,,,huzzles,nw,h,lower,,,,,,,1,aftertar1,HiDemTar,None,h,1,1.1700760601088405,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,22,0,22,0,,,,,,cervical,w,g,lower,,,,,,,1,aftertar2,HiDemTar,None,g,1,0.7134603767190129,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,23,0,23,0,,,,,,intrude,w,g,lower,,,,,,,1,aftertar3,HiDemTar,None,g,1,0.8275023964233696,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,24,0,24,0,,,,,,elderly,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5518048112280667,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,25,0,25,0,,,,,,dentures,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6638895568903536,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,26,0,26,0,,,,,,kickoff,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.619942920980975,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,27,0,27,0,,,,,,joadbed,nw,h,lower,,,,,,,1,w,HiDemTar,None,h,1,0.7772793725598603,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,28,0,28,0,,,,,,hasks,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,3.68876468623057,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,29,0,29,0,,,,,,reddar,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.803489699261263,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,0,0,0,0,,,,,,recipus,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7133259631227702,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,1,0,1,0,,,,,,daylight,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,4.083345830440521,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,2,0,2,0,,,,,,brimitar,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6851034045685083,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,3,0,3,0,,,,,,criminal,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7452187421731651,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,4,0,4,0,,,,,,religious,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5540911671705544,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,5,0,5,0,,,,,,glocked,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,2.3772193829063326,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,6,0,6,0,,,,,,talate,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.1363160570617765,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,7,0,7,0,,,,,,analysis,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.0973801363725215,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,8,0,8,0,,,,,,snocks,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.7720693545415998,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,9,0,9,0,,,,,,deadly,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,3.475538980681449,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,10,0,10,0,,,,,,glattery,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7739206871483475,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,11,0,11,0,,,,,,obviously,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.9812729142140597,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,12,0,12,0,,,,,,perishing,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,1.9328624876216054,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,13,0,13,0,,,,,,paranoid,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.8053608958143741,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,14,0,14,0,,,,,,angry,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5234038070775568,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,15,0,15,0,,,,,,browting,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6847471753135324,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,16,0,16,0,,,,,,female,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.8074462935328484,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,17,0,17,0,,,,,,bropic,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6135940288659185,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,18,0,18,0,,,,,,brouhuha,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9306105626747012,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,19,0,19,0,,,,,,distrust,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7159053140785545,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,20,0,20,0,,,,,,issue,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5819750430528075,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,21,0,21,0,,,,,,surface,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7252033606637269,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,22,0,22,0,,,,,,prame,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.374545346479863,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,23,0,23,0,,,,,,togglo,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.0935827859211713,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,24,0,24,0,,,,,,gunrunker,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.192280794493854,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,25,0,25,0,,,,,,loached,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9434040253981948,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,26,0,26,0,,,,,,preight,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8550773859024048,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,27,0,27,0,,,,,,aqueduct,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.0512583835516125,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,28,0,28,0,,,,,,bamboo,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.3273307378403842,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,29,0,29,0,,,,,,frigs,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9126673361752182,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,0,0,0,0,,,,,,puyer,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.1066156108863652,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,1,0,1,0,,,,,,butcher,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.844350780826062,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,2,0,2,0,,,,,,border,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5612786547280848,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,3,0,3,0,,,,,,abhorrent,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,1.0493626878596842,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,4,0,4,0,,,,,,antique,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.9020148906856775,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,5,0,5,0,,,,,,gaioty,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6960528183262795,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,6,0,6,0,,,,,,blipover,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6187676293775439,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,7,0,7,0,,,,,,latpin,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7200923319905996,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,8,0,8,0,,,,,,deceit,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.9852394403424114,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,9,0,9,0,,,,,,flieves,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8712679382879287,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,10,0,10,0,,,,,,sheerio,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7785182292573154,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,11,0,11,0,,,,,,dricked,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6979584461078048,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,12,0,12,0,,,,,,plartly,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.0526405926793814,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,13,0,13,0,,,,,,begut,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5847368128597736,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,14,0,14,0,,,,,,shillac,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.46387843298725784,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,15,0,15,0,,,,,,destroy,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6120966081507504,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,16,0,16,0,,,,,,posing,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5621218851301819,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,17,0,17,0,,,,,,handbook,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6501608265098184,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,18,0,18,0,,,,,,smallash,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8059876076877117,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,19,0,19,0,,,,,,felevance,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9321483739186078,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,20,0,20,0,,,,,,daining,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.4374390067532659,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,21,0,21,0,,,,,,matter,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7221707771532238,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,22,0,22,0,,,,,,potatoes,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7315098759718239,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,23,0,23,0,,,,,,insole,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.9888417918700725,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,24,0,24,0,,,,,,integral,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.667573019862175,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,25,0,25,0,,,,,,newstrint,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,4.2940732962451875,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,26,0,26,0,,,,,,mixture,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.785036959219724,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,27,0,27,0,,,,,,recount,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6955836950801313,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,28,0,28,0,,,,,,crazy,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5061793294735253,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,29,0,29,0,,,,,,mubby,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.596241096733138,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,25,0,25,0,0,0,0,0,,,,,,sazer,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7547352933324873,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,25,0,25,0,1,0,1,0,,,,,,riosk,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7547515155747533,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,25,0,25,0,2,0,2,0,,,,,,shivering,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,1.0098593165166676,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,25,0,25,0,3,0,3,0,,,,,,advantage,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7688179351389408,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,25,0,25,0,4,0,4,0,,,,,,lentils,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.8728593823034316,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,25,0,25,0,5,0,5,0,,,,,,mounting,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.38822242990136147,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
